id,cate_id,word,label,tag
204,3795,12,numunit,I-numunit
204,3795,tháng,numunit,E-numunit
204,3795,trên,None,O-None
204,3795,toàn,None,O-None
204,3795,quốc,None,O-None
204,3795,shop,None,O-None
204,3795,giá,None,O-None
204,3795,rẻ,None,O-None
204,3795,hàng,None,O-None
204,3795,chất,None,O-None
205,3795,nắp,type,B-type
205,3795,lưng,type,E-type
205,3795,vỏ,subtype,B-subtype
205,3795,sau,subtype,E-subtype
205,3795,asus,target,B-target
205,3795,zenfone,target,I-target
205,3795,3,target,I-target
205,3795,max,target,E-target
205,3795,5,numunit,B-numunit
205,3795,2,numunit,I-numunit
205,3795,inch,numunit,E-numunit
205,3795,zc520tl,name,B-name
206,3795,pin,type,B-type
206,3795,lenovo,brand,B-brand
206,3795,bl198,name,B-name
206,3795,2250mah,numunit,B-numunit
206,3795,cho,target,B-target
206,3795,lenovo,target,I-target
206,3795,s880i,target,E-target
206,3795,chính,origin,B-origin
206,3795,hãng,origin,E-origin
206,3795,loại,None,O-None
206,3795,1,None,O-None
207,3795,56,None,O-None
207,3795,pin,type,B-type
207,3795,p,brand,B-brand
207,3795,i,brand,I-brand
207,3795,s,brand,I-brand
207,3795,e,brand,I-brand
207,3795,n,brand,E-brand
207,3795,iphone,target,B-target
207,3795,5s,target,I-target
207,3795,5c,target,E-target
207,3795,1560,numunit,B-numunit
207,3795,mah,numunit,E-numunit
207,3795,tặng,None,O-None
207,3795,bộ,attach,B-attach
207,3795,dụng,attach,I-attach
207,3795,cụ,attach,I-attach
207,3795,thay,attach,I-attach
207,3795,pin,attach,E-attach
208,3795,cáp,type,B-type
208,3795,sạc,type,E-type
208,3795,điện,subtype,B-subtype
208,3795,thoại,subtype,I-subtype
208,3795,android,subtype,E-subtype
208,3795,usb,misc,B-misc
208,3795,2,misc,I-misc
208,3795,0,misc,E-misc
208,3795,type,misc,B-misc
208,3795,c,misc,E-misc
208,3795,orico,brand,B-brand
208,3795,btc-10,name,B-name
209,3795,pin,type,B-type
209,3795,nokia,target,B-target
209,3795,x6-00,target,I-target
209,3795,bl-5j,target,E-target
209,3795,dung,misc,B-misc
209,3795,lượng,misc,I-misc
209,3795,cao,misc,E-misc
209,3795,hiệu,None,O-None
209,3795,galilio,brand,B-brand
210,3803,cáp,type,B-type
210,3803,sạc,type,E-type
210,3803,fox,brand,B-brand
210,3803,conn,brand,E-brand
210,3803,cáp,type,B-type
210,3803,7,numunit,B-numunit
210,3803,loai,numunit,E-numunit
210,3803,5ic,misc,B-misc
210,3803,rẻ,None,O-None
210,3803,nhất,None,O-None
210,3803,quả,None,O-None
210,3803,đất,None,O-None
210,3803,shop,None,O-None
210,3803,chỉ,None,O-None
210,3803,có,None,O-None
210,3803,giá,None,O-None
210,3803,sỉ,None,O-None
211,3803,cáp,type,B-type
211,3803,sạc,type,E-type
211,3803,nhanh,subtype,B-subtype
211,3803,cho,target,B-target
211,3803,iphone,target,E-target
211,3803,hoco,brand,B-brand
211,3803,x28,name,B-name
211,3803,đầu,misc,B-misc
211,3803,lightning,misc,E-misc
211,3803,dài,numunit,B-numunit
211,3803,1,numunit,I-numunit
211,3803,2m,numunit,E-numunit
212,3803,cáp,type,B-type
212,3803,tín,type,I-type
212,3803,hiệu,type,E-type
212,3803,chuyển,misc,B-misc
212,3803,đổi,misc,I-misc
212,3803,usb,misc,I-misc
212,3803,2,misc,I-misc
212,3803,0,misc,I-misc
212,3803,sang,misc,I-misc
212,3803,com,misc,I-misc
212,3803,rs232,misc,E-misc
212,3803,dáng,form,B-form
212,3803,dẹt,form,E-form
212,3803,ugreen,brand,B-brand
212,3803,20221,name,B-name
212,3803,3m,numunit,B-numunit
212,3803,cr107,name,B-name
213,3803,cáp,type,B-type
213,3803,sạc,type,E-type
213,3803,nhanh,subtype,B-subtype
213,3803,bọc,material,B-material
213,3803,silicon,material,I-material
213,3803,chống,material,I-material
213,3803,đứt,material,E-material
213,3803,hoco,brand,B-brand
213,3803,u72,name,B-name
213,3803,hàng,origin,B-origin
213,3803,chính,origin,I-origin
213,3803,hãng,origin,E-origin
213,3803,bh,numunit,B-numunit
213,3803,12,numunit,I-numunit
213,3803,tháng,numunit,E-numunit
214,3803,combo,None,O-None
214,3803,3,None,O-None
214,3803,bộ,type,B-type
214,3803,cáp,type,I-type
214,3803,sạc,type,E-type
214,3803,samsung,brand,B-brand
214,3803,giá,None,O-None
214,3803,tốt,None,O-None
214,3803,cáp,None,O-None
214,3803,sạc,None,O-None
214,3803,chất,None,O-None
214,3803,lượng,None,O-None
214,3803,cao,None,O-None
214,3803,shop,None,O-None
214,3803,giá,None,O-None
214,3803,quá,None,O-None
214,3803,rẻ,None,O-None
215,3803,cáp,type,B-type
215,3803,sạc,type,E-type
215,3803,nhanh,subtype,B-subtype
215,3803,typec,misc,B-misc
215,3803,hoco,brand,B-brand
215,3803,x35,name,B-name
215,3803,25cm,numunit,B-numunit
215,3803,chính,origin,B-origin
215,3803,hãng,origin,E-origin
215,3803,-,None,O-None
215,3803,dài,numunit,B-numunit
215,3803,0,numunit,I-numunit
215,3803,25cm,numunit,E-numunit
215,3803,-,None,O-None
215,3803,cáp,type,B-type
215,3803,sạc,type,E-type
215,3803,dây,material,B-material
215,3803,dù,material,E-material
216,3803,dây,type,B-type
216,3803,usb,type,E-type
216,3803,type-c,misc,B-misc
216,3803,sang,misc,B-misc
216,3803,usb,misc,I-misc
216,3803,2,misc,I-misc
216,3803,0,misc,E-misc
216,3803,ugreen,brand,B-brand
216,3803,30175,name,B-name
216,3803,13cm,numunit,B-numunit
216,3803,màu,color,B-color
216,3803,đen,color,E-color
216,3803,us154,name,B-name
217,3803,cáp,type,B-type
217,3803,sạc,type,E-type
217,3803,truyền,subtype,B-subtype
217,3803,dữ,subtype,I-subtype
217,3803,liệu,subtype,E-subtype
217,3803,usb,misc,B-misc
217,3803,2,misc,I-misc
217,3803,0,misc,I-misc
217,3803,sang,misc,I-misc
217,3803,micro,misc,I-misc
217,3803,usb,misc,E-misc
217,3803,có,misc,B-misc
217,3803,trợ,misc,I-misc
217,3803,nguồn,misc,E-misc
217,3803,usb,type,B-type
217,3803,ugreen,brand,B-brand
217,3803,10347,name,B-name
217,3803,1m,numunit,B-numunit
217,3803,màu,color,B-color
217,3803,đen,color,E-color
217,3803,us107,name,B-name
218,3803,cáp,type,B-type
218,3803,lightning,misc,B-misc
218,3803,to,misc,I-misc
218,3803,hdmi,misc,E-misc
218,3803,cho,target,B-target
218,3803,iphone,target,I-target
218,3803,ipad,target,I-target
218,3803,-,target,I-target
218,3803,ltp9,target,E-target
218,3803,hỗ,misc,B-misc
218,3803,trợ,misc,I-misc
218,3803,ios,misc,I-misc
218,3803,13,misc,I-misc
218,3803,7,misc,E-misc
219,3803,cáp,type,B-type
219,3803,mini,numunit,B-numunit
219,3803,displayport,misc,B-misc
219,3803,to,misc,I-misc
219,3803,displayport,misc,E-misc
219,3803,3m,numunit,B-numunit
219,3803,chính,origin,B-origin
219,3803,hãng,origin,E-origin
219,3803,ugreen,brand,B-brand
219,3803,10423,name,B-name
220,3803,cáp,type,B-type
220,3803,sạc,type,E-type
220,3803,nhanh,subtype,B-subtype
220,3803,2,numunit,B-numunit
220,3803,4a,numunit,E-numunit
220,3803,1,numunit,B-numunit
220,3803,2m,numunit,E-numunit
220,3803,hoco,brand,B-brand
220,3803,s6,name,B-name
220,3803,type,misc,B-misc
220,3803,c,misc,E-misc
220,3803,hàng,origin,B-origin
220,3803,chính,origin,I-origin
220,3803,hãng,origin,E-origin
221,3803,cáp,type,B-type
221,3803,usb,subtype,B-subtype
221,3803,type-c,misc,B-misc
221,3803,to,misc,I-misc
221,3803,hdmi,misc,I-misc
221,3803,và,misc,I-misc
221,3803,vga,misc,E-misc
221,3803,chính,origin,B-origin
221,3803,hãng,origin,E-origin
221,3803,ugreen,brand,B-brand
221,3803,50738,name,B-name
221,3803,bọc,material,B-material
221,3803,nhôm,material,E-material
221,3803,-,None,O-None
221,3803,hàng,origin,B-origin
221,3803,chính,origin,I-origin
221,3803,hãng,origin,E-origin
222,3803,cáp,type,B-type
222,3803,tín,type,I-type
222,3803,hiệu,type,E-type
222,3803,usb,subtype,B-subtype
222,3803,máy,target,B-target
222,3803,in,target,I-target
222,3803,scan,target,E-target
222,3803,3m,numunit,B-numunit
222,3803,unitek,brand,B-brand
222,3803,y-c420,name,B-name
222,3803,chính,origin,B-origin
222,3803,hãng,origin,E-origin
223,3803,cáp,type,B-type
223,3803,sạc,type,E-type
223,3803,từ,misc,B-misc
223,3803,hít,misc,B-misc
223,3803,nam,misc,I-misc
223,3803,châm,misc,E-misc
223,3803,3,misc,B-misc
223,3803,đầu,misc,I-misc
223,3803,micro,misc,I-misc
223,3803,iphone,misc,I-misc
223,3803,type-c,misc,E-misc
224,3803,bộ,type,B-type
224,3803,chuyển,type,I-type
224,3803,đổi,type,I-type
224,3803,hub,type,E-type
224,3803,chia,numunit,B-numunit
224,3803,4,numunit,I-numunit
224,3803,cổng,numunit,I-numunit
224,3803,usb,numunit,E-numunit
224,3803,hoco,brand,B-brand
224,3803,hb1,name,B-name
224,3803,-,None,O-None
224,3803,tiện,None,O-None
224,3803,lợi,None,O-None
224,3803,đa,None,O-None
224,3803,năng,None,O-None
224,3803,-msstore,None,O-None
225,3803,cáp,type,B-type
225,3803,tín,type,I-type
225,3803,hiệu,type,E-type
225,3803,dvi,misc,B-misc
225,3803,24+1,misc,E-misc
225,3803,ugreen,brand,B-brand
225,3803,11609,name,B-name
225,3803,10m,numunit,B-numunit
225,3803,màu,color,B-color
225,3803,đen,color,E-color
225,3803,dv101,name,B-name
226,3803,dây,type,B-type
226,3803,cáp,type,I-type
226,3803,sạc,type,E-type
226,3803,3,None,O-None
226,3803,trong,None,O-None
226,3803,1,None,O-None
226,3803,microusb/usb,misc,B-misc
226,3803,type-c/lightning,misc,E-misc
226,3803,mili,numunit,B-numunit
226,3803,1m,numunit,E-numunit
226,3803,-,None,O-None
226,3803,hi-l31,name,B-name
226,3803,-,None,O-None
226,3803,hàng,origin,B-origin
226,3803,chính,origin,I-origin
226,3803,hãng,origin,E-origin
227,3803,dây,type,B-type
227,3803,cáp,type,I-type
227,3803,sạc,type,E-type
227,3803,điện,subtype,B-subtype
227,3803,thoại,subtype,E-subtype
227,3803,điện,None,O-None
227,3803,thoại,None,O-None
227,3803,3,numunit,B-numunit
227,3803,mét,numunit,E-numunit
227,3803,bọc,material,B-material
227,3803,dù,material,E-material
227,3803,cho,target,B-target
227,3803,micro,target,I-target
227,3803,usb,target,I-target
227,3803,và,target,I-target
227,3803,iphone5-xsmax-4t,target,E-target
228,3803,giảm,None,O-None
228,3803,giá,None,O-None
228,3803,cáp,type,B-type
228,3803,e75,name,B-name
228,3803,fox,brand,B-brand
228,3803,conn,brand,E-brand
228,3803,giá,None,O-None
228,3803,tốt,None,O-None
228,3803,shop,None,O-None
228,3803,toàn,None,O-None
228,3803,hàng,None,O-None
228,3803,rẻ,None,O-None
229,3803,cáp,type,B-type
229,3803,máy,target,B-target
229,3803,in,target,E-target
229,3803,dài,numunit,B-numunit
229,3803,10m,numunit,E-numunit
229,3803,unitek,brand,B-brand
229,3803,y-c431,name,B-name
229,3803,dài,numunit,B-numunit
229,3803,10,numunit,I-numunit
229,3803,mét,numunit,E-numunit
229,3803,-test,None,O-None
229,3803,7,None,O-None
229,3803,ngày,None,O-None
230,3803,cáp,type,B-type
230,3803,sạc,type,E-type
230,3803,nhanh,subtype,B-subtype
230,3803,hoco,brand,B-brand
230,3803,x30,name,B-name
230,3803,-,None,O-None
230,3803,lightning,misc,B-misc
230,3803,dài,numunit,B-numunit
230,3803,1,numunit,I-numunit
230,3803,2m,numunit,E-numunit
230,3803,-,None,O-None
230,3803,msstore,None,O-None
231,3803,cáp,type,B-type
231,3803,chuyển,subtype,B-subtype
231,3803,tivi,subtype,E-subtype
231,3803,hoco,brand,B-brand
231,3803,ua14,name,B-name
231,3803,đầu,misc,B-misc
231,3803,lightning,misc,E-misc
231,3803,-,None,O-None
231,3803,chính,origin,B-origin
231,3803,hãng,origin,E-origin
232,3803,cáp,type,B-type
232,3803,displayport,misc,B-misc
232,3803,sang,misc,I-misc
232,3803,displayport,misc,E-misc
232,3803,dài,numunit,B-numunit
232,3803,2m,numunit,E-numunit
232,3803,ugreen,brand,B-brand
232,3803,10211,name,B-name
233,3803,đầu,type,B-type
233,3803,chuyển,type,I-type
233,3803,đổi,type,E-type
233,3803,otg,misc,B-misc
233,3803,micro,misc,I-misc
233,3803,usb,misc,I-misc
233,3803,sang,misc,I-misc
233,3803,usb,misc,E-misc
233,3803,-,None,O-None
233,3803,hỗ,None,O-None
233,3803,trợ,None,O-None
233,3803,chơi,None,O-None
233,3803,game,None,O-None
233,3803,trên,subtype,B-subtype
233,3803,điện,subtype,I-subtype
233,3803,thoại,subtype,E-subtype
234,3803,cáp,type,B-type
234,3803,sạc,type,E-type
234,3803,iphone,target,B-target
234,3803,5,target,I-target
234,3803,và,target,I-target
234,3803,6,target,E-target
234,3803,zin,subtype,B-subtype
234,3803,việt,origin,B-origin
234,3803,nam,origin,E-origin
234,3803,-,None,O-None
234,3803,2,numunit,B-numunit
234,3803,năm,numunit,I-numunit
234,3803,bảo,numunit,I-numunit
234,3803,hành,numunit,E-numunit
234,3803,đổi,None,O-None
234,3803,trả,None,O-None
235,3803,đầu,type,B-type
235,3803,nối,type,I-type
235,3803,dây,type,E-type
235,3803,hdmi,misc,B-misc
235,3803,2,numunit,B-numunit
235,3803,đầu,numunit,I-numunit
235,3803,xoay,numunit,I-numunit
235,3803,180,numunit,I-numunit
235,3803,độ,numunit,E-numunit
235,3803,đoạn,numunit,B-numunit
235,3803,ngắn,numunit,E-numunit
235,3803,dc3129,name,B-name
236,3803,bộ,type,B-type
236,3803,chia,type,I-type
236,3803,usb,type,I-type
236,3803,hub,type,E-type
236,3803,kiêm,None,O-None
236,3803,đầu,type,B-type
236,3803,đọc,type,I-type
236,3803,thẻ,type,I-type
236,3803,nhớ,type,E-type
236,3803,2,None,O-None
236,3803,in,None,O-None
236,3803,1,None,O-None
236,3803,cổng,misc,B-misc
236,3803,2,misc,I-misc
236,3803,0,misc,E-misc
236,3803,giá,None,O-None
236,3803,rẻ,None,O-None
236,3803,mẫu,name,B-name
236,3803,3,name,E-name
236,3803,giao,color,B-color
236,3803,màu,color,I-color
236,3803,ngẫu,color,I-color
236,3803,nhiên,color,E-color
237,3803,dây,type,B-type
237,3803,sạc,type,E-type
237,3803,nhanh,subtype,B-subtype
237,3803,2,misc,B-misc
237,3803,4a,misc,E-misc
237,3803,dài,misc,B-misc
237,3803,1,misc,I-misc
237,3803,mét,misc,E-misc
237,3803,foneng,brand,B-brand
237,3803,x2,name,B-name
237,3803,-,None,O-None
237,3803,chính,origin,B-origin
237,3803,hãng,origin,E-origin
238,3803,cáp,type,B-type
238,3803,mini,numunit,B-numunit
238,3803,hdmi,misc,B-misc
238,3803,to,misc,I-misc
238,3803,hdmi,misc,E-misc
238,3803,dài,numunit,B-numunit
238,3803,2m,numunit,E-numunit
238,3803,chính,origin,B-origin
238,3803,hãng,origin,E-origin
238,3803,ugreen,brand,B-brand
238,3803,10117,name,B-name
239,3803,cáp,type,B-type
239,3803,sạc,type,E-type
239,3803,dây,material,B-material
239,3803,dù,material,E-material
239,3803,2m,numunit,B-numunit
239,3803,-,None,O-None
239,3803,sạc,misc,B-misc
239,3803,nhanh,misc,E-misc
239,3803,3a,numunit,B-numunit
239,3803,hỗ,None,O-None
239,3803,trợ,None,O-None
239,3803,tất,None,O-None
239,3803,cả,None,O-None
239,3803,các,None,O-None
239,3803,công,None,O-None
239,3803,nghệ,None,O-None
239,3803,sạc,None,O-None
239,3803,nhanh,None,O-None
239,3803,mới,None,O-None
239,3803,nhất,None,O-None
239,3803,đủ,numunit,B-numunit
239,3803,loại,numunit,I-numunit
239,3803,đầu,numunit,I-numunit
239,3803,sạc,numunit,E-numunit
239,3803,-,None,O-None
239,3803,3,color,B-color
239,3803,màu,color,I-color
239,3803,tùy,color,I-color
239,3803,chọn,color,E-color
240,529,bộ,None,O-None
240,529,2,None,O-None
240,529,dây,type,B-type
240,529,cuốn,type,E-type
240,529,cao,material,B-material
240,529,su,material,E-material
240,529,thu,target,B-target
240,529,gọn,target,I-target
240,529,dây,target,I-target
240,529,sạc,target,I-target
240,529,tai,target,I-target
240,529,nghe,target,E-target
240,529,nhiều,pattern,B-pattern
240,529,hình,pattern,E-pattern
240,529,siêu,None,O-None
240,529,đẹp,None,O-None
240,529,giao,None,O-None
240,529,ngẫu,None,O-None
240,529,nhiên,None,O-None
241,529,cảm,type,B-type
241,529,ứng,type,E-type
241,529,thay,subtype,B-subtype
241,529,thế,subtype,E-subtype
241,529,cho,target,B-target
241,529,samsung,target,I-target
241,529,galaxy,target,I-target
241,529,tab,target,I-target
241,529,a,target,I-target
241,529,9,target,I-target
241,529,7,target,I-target
241,529,t550,target,I-target
241,529,p555,target,I-target
241,529,t555,target,E-target
242,529,giá,type,B-type
242,529,đỡ,type,E-type
242,529,điện,subtype,B-subtype
242,529,thoại,subtype,E-subtype
242,529,xe,subtype,B-subtype
242,529,đạp,subtype,I-subtype
242,529,và,subtype,I-subtype
242,529,xe,subtype,I-subtype
242,529,máy,subtype,E-subtype
242,529,bh34,name,B-name
242,529,borofone,brand,B-brand
242,529,dove,name,B-name
242,529,bike,name,E-name
243,529,dán,type,B-type
243,529,cường,type,I-type
243,529,lực,type,E-type
243,529,samsung,target,B-target
243,529,galaxy,target,I-target
243,529,note,target,I-target
243,529,8,target,I-target
243,529,full,target,E-target
243,529,baseus,brand,B-brand
243,529,3d,name,B-name
243,529,arc,name,I-name
243,529,tempered,name,E-name
244,529,túi,type,B-type
244,529,đựng,type,I-type
244,529,điện,type,I-type
244,529,thoại,type,E-type
244,529,chống,misc,B-misc
244,529,nước,misc,E-misc
244,529,có,misc,B-misc
244,529,cảm,misc,I-misc
244,529,ứng,misc,I-misc
244,529,vân,misc,I-misc
244,529,tay,misc,E-misc
244,529,về,None,O-None
244,529,nhiều,None,O-None
244,529,cho,None,O-None
244,529,các,None,O-None
244,529,bác,None,O-None
245,529,cường,type,B-type
245,529,lực,type,E-type
245,529,samsung,target,B-target
245,529,a80,target,I-target
245,529,-,target,I-target
245,529,a90,target,E-target
245,529,nillkin,brand,B-brand
245,529,cp+pro,name,B-name
245,529,chính,origin,B-origin
245,529,hãng,origin,E-origin
245,529,cao,None,O-None
245,529,cấp,None,O-None
246,529,len,type,B-type
246,529,ống,type,I-type
246,529,kính,type,E-type
246,529,gắn,subtype,B-subtype
246,529,điện,subtype,I-subtype
246,529,thoại,subtype,E-subtype
246,529,quay,None,O-None
246,529,phim,None,O-None
246,529,chụp,None,O-None
246,529,ảnh,None,O-None
246,529,ở,None,O-None
246,529,khoảng,None,O-None
246,529,cách,None,O-None
246,529,xa,None,O-None
246,529,siêu,None,O-None
246,529,nét,None,O-None
247,529,miếng,type,B-type
247,529,dán,type,I-type
247,529,cường,type,I-type
247,529,lực,type,E-type
247,529,iphone,target,B-target
247,529,11,target,I-target
247,529,pro,target,E-target
247,529,nillkin,brand,B-brand
247,529,3d,name,B-name
247,529,cp+,name,I-name
247,529,max,name,E-name
247,529,full,numunit,B-numunit
247,529,màn,numunit,I-numunit
247,529,hình,numunit,E-numunit
248,529,kính,type,B-type
248,529,cường,type,I-type
248,529,lực,type,E-type
248,529,vivo,target,B-target
248,529,v11i,target,I-target
248,529,v,target,I-target
248,529,11i,target,E-target
248,529,full,material,B-material
248,529,keo,material,E-material
248,529,toàn,misc,B-misc
248,529,màn,misc,I-misc
248,529,hình,misc,I-misc
248,529,5d,misc,E-misc
248,529,cao,None,O-None
248,529,cấp,None,O-None
249,529,flash,None,O-None
249,529,sale,None,O-None
249,529,tay,type,B-type
249,529,cầm,type,I-type
249,529,chơi,type,I-type
249,529,game,type,E-type
249,529,xbox,name,B-name
249,529,360,name,E-name
249,529,dành,target,B-target
249,529,cho,target,I-target
249,529,pc,target,E-target
250,529,kính,type,B-type
250,529,phóng,type,I-type
250,529,đại,type,E-type
250,529,màn,subtype,B-subtype
250,529,hình,subtype,I-subtype
250,529,smartphone,subtype,E-subtype
250,529,thế,name,B-name
250,529,hệ,name,I-name
250,529,f2,name,E-name
250,529,chống,misc,B-misc
250,529,lóa,misc,E-misc
251,529,htc-one,target,B-target
251,529,m9,target,I-target
251,529,m9s,target,E-target
251,529,-,None,O-None
251,529,kính,type,B-type
251,529,dán,type,I-type
251,529,cường,type,I-type
251,529,lực,type,E-type
251,529,bảo,None,O-None
251,529,vệ,None,O-None
251,529,màn,None,O-None
251,529,hình,None,O-None
251,529,độ,numunit,B-numunit
251,529,cứng,numunit,I-numunit
251,529,9h,numunit,E-numunit
252,529,dán,type,B-type
252,529,camera,type,E-type
252,529,oneplus,brand,B-brand
252,529,6t,name,B-name
252,529,trog,color,B-color
252,529,suốt,color,E-color
252,529,-,None,O-None
252,529,có,None,O-None
252,529,hộp,attach,B-attach
252,529,đựng,attach,I-attach
252,529,kính,attach,E-attach
252,529,cao,None,O-None
252,529,cấp,None,O-None
253,529,miếng,type,B-type
253,529,kính,type,I-type
253,529,cường,type,I-type
253,529,lực,type,E-type
253,529,galaxy,target,B-target
253,529,s7,target,I-target
253,529,edge,target,I-target
253,529,small,target,I-target
253,529,full,target,E-target
253,529,hoco,brand,B-brand
253,529,đen,color,B-color
254,529,bộ,type,B-type
254,529,hỗ,type,I-type
254,529,trợ,type,I-type
254,529,livestream,type,I-type
254,529,bán,type,I-type
254,529,hàng,type,E-type
254,529,chuyên,None,O-None
254,529,nghiệp,None,O-None
254,529,3,None,O-None
254,529,trong,None,O-None
254,529,1,None,O-None
254,529,không,misc,B-misc
254,529,kèm,misc,I-misc
254,529,mic,misc,E-misc
254,529,-,None,O-None
254,529,được,None,O-None
254,529,kiểm,None,O-None
254,529,hàng,None,O-None
255,529,giá,type,B-type
255,529,đỡ,type,E-type
255,529,điện,subtype,B-subtype
255,529,thoại,subtype,I-subtype
255,529,máy,subtype,I-subtype
255,529,tính,subtype,I-subtype
255,529,bảng,subtype,E-subtype
255,529,trên,subtype,B-subtype
255,529,xe,subtype,I-subtype
255,529,máy,subtype,E-subtype
255,529,cd-168,name,B-name
256,529,tấm,type,B-type
256,529,dán,type,I-type
256,529,kính,type,I-type
256,529,cường,type,I-type
256,529,lực,type,E-type
256,529,samsung,target,B-target
256,529,galaxy,target,I-target
256,529,a8,target,I-target
256,529,2018,target,E-target
256,529,hiệu,brand,B-brand
256,529,glass,brand,E-brand
256,529,pro,name,B-name
256,529,-,None,O-None
256,529,không,numunit,B-numunit
256,529,full,numunit,I-numunit
256,529,màn,numunit,I-numunit
256,529,hình,numunit,E-numunit
257,529,miếng,type,B-type
257,529,dán,type,I-type
257,529,cường,type,I-type
257,529,lực,type,E-type
257,529,full,numunit,B-numunit
257,529,màn,numunit,I-numunit
257,529,hình,numunit,E-numunit
257,529,samsung,target,B-target
257,529,galaxy,target,I-target
257,529,s7,target,E-target
258,529,kính,type,B-type
258,529,cường,type,I-type
258,529,lực,type,E-type
258,529,kingkong,name,B-name
258,529,10d,misc,B-misc
258,529,hàng,origin,B-origin
258,529,việt,origin,I-origin
258,529,nam,origin,E-origin
258,529,cho,target,B-target
258,529,các,target,I-target
258,529,đời,target,I-target
258,529,iphone,target,E-target
259,529,kính,type,B-type
259,529,cường,type,I-type
259,529,lực,type,E-type
259,529,asus,target,B-target
259,529,zenfone,target,I-target
259,529,live,target,I-target
259,529,zb501kl,target,E-target
259,529,trong,color,B-color
259,529,suốt,color,E-color
260,529,oneplus,target,B-target
260,529,7,target,I-target
260,529,pro,target,E-target
260,529,-,None,O-None
260,529,kính,type,B-type
260,529,dán,type,I-type
260,529,cường,type,I-type
260,529,lực,type,E-type
260,529,bảo,None,O-None
260,529,vệ,None,O-None
260,529,màn,subtype,B-subtype
260,529,hình,subtype,I-subtype
260,529,điện,subtype,I-subtype
260,529,thoại,subtype,E-subtype
261,529,miếng,type,B-type
261,529,kính,type,I-type
261,529,cường,type,I-type
261,529,lực,type,E-type
261,529,samsung,target,B-target
261,529,galaxy,target,I-target
261,529,s10,target,E-target
261,529,full,numunit,B-numunit
261,529,webphukien,None,O-None
261,529,đen,color,B-color
262,529,giá,type,B-type
262,529,đỡ,type,E-type
262,529,điện,subtype,B-subtype
262,529,thoại,subtype,E-subtype
262,529,gắn,subtype,B-subtype
262,529,ghi,subtype,I-subtype
262,529,đông,subtype,I-subtype
262,529,xe,subtype,I-subtype
262,529,mô,subtype,I-subtype
262,529,tô,subtype,I-subtype
262,529,xe,subtype,I-subtype
262,529,đạp,subtype,I-subtype
262,529,xe,subtype,I-subtype
262,529,máy,subtype,E-subtype
262,529,hiệu,brand,B-brand
262,529,motowolf,brand,E-brand
263,529,dán,type,B-type
263,529,cường,type,I-type
263,529,lực,type,E-type
263,529,bảo,target,B-target
263,529,vệ,target,I-target
263,529,camera,target,I-target
263,529,huawei,target,I-target
263,529,mate,target,I-target
263,529,30,target,I-target
263,529,pro/mate,target,I-target
263,529,30,target,E-target
263,529,9h,misc,B-misc
264,529,bộ,None,O-None
264,529,2,None,O-None
264,529,miếng,type,B-type
264,529,dán,type,I-type
264,529,cường,type,I-type
264,529,lực,type,E-type
264,529,dẻo,material,B-material
264,529,samsung,target,B-target
264,529,galaxy,target,I-target
264,529,s10,target,I-target
264,529,s10,target,I-target
264,529,plus,target,E-target
264,529,chính,origin,B-origin
264,529,hãng,origin,E-origin
264,529,baseus,brand,B-brand
265,529,đèn,type,B-type
265,529,led,type,E-type
265,529,kẹp,misc,B-misc
265,529,dành,target,B-target
265,529,cho,target,I-target
265,529,điện,target,I-target
265,529,thoại,target,E-target
265,529,hỗ,misc,B-misc
265,529,trợ,misc,I-misc
265,529,chụp,misc,I-misc
265,529,hình,misc,E-misc
265,529,n01,name,B-name
265,529,giao,None,O-None
265,529,màu,color,B-color
265,529,ngẫu,color,I-color
265,529,nhiên,color,E-color
266,529,miếng,type,B-type
266,529,dán,type,I-type
266,529,cường,type,I-type
266,529,lực,type,E-type
266,529,full,numunit,B-numunit
266,529,màn,numunit,I-numunit
266,529,hình,numunit,E-numunit
266,529,vsmart,target,B-target
266,529,active,target,I-target
266,529,1,target,I-target
266,529,plus,target,E-target
267,529,keo,type,B-type
267,529,dán,type,E-type
267,529,ron,subtype,B-subtype
267,529,viền,subtype,I-subtype
267,529,màn,subtype,I-subtype
267,529,hình,subtype,I-subtype
267,529,cảm,subtype,I-subtype
267,529,ứng,subtype,E-subtype
267,529,dán,None,O-None
267,529,thủ,None,O-None
267,529,công,None,O-None
267,529,mỹ,None,O-None
267,529,nghệ,None,O-None
267,529,b-7000,name,B-name
267,529,50ml,numunit,B-numunit
267,529,dán,None,O-None
267,529,là,None,O-None
267,529,đẹp,None,O-None
267,529,shop,None,O-None
267,529,giá,None,O-None
267,529,rẻ,None,O-None
267,529,uy,None,O-None
267,529,tín,None,O-None
268,529,giá,type,B-type
268,529,đỡ,type,E-type
268,529,3,numunit,B-numunit
268,529,chân,numunit,I-numunit
268,529,đế,numunit,E-numunit
268,529,chụp,subtype,B-subtype
268,529,hình,subtype,E-subtype
268,529,dùng,target,B-target
268,529,cho,target,I-target
268,529,điện,target,I-target
268,529,thoại,target,I-target
268,529,máy,target,I-target
268,529,ảnh,target,E-target
269,529,kính,type,B-type
269,529,cường,type,I-type
269,529,lực,type,E-type
269,529,oppo,target,B-target
269,529,reno,target,I-target
269,529,3,target,I-target
269,529,reno,target,I-target
269,529,3pro,target,E-target
269,529,full,misc,B-misc
269,529,màn,misc,I-misc
269,529,9d,misc,E-misc
